Number	Morph	Frequency
527	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Past+A2sg	12
528	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Dat	12
529	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Apos+Dat	12
530	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom	12
531	Noun+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Pos+Noun+Agt+A3pl+Pnon+Loc	12
532	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Past+A1sg	12
533	Verb+Pos+Noun+Agt+A3pl+P3sg+Abl+Verb+Pres+A1pl	12
534	Verb+Pos+Noun+Agt+A3sg+P1pl+Ins	12
535	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+P2sg+Dat	12
536	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Apos+Dat	12
537	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Gen	12
538	Adj+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3pl+Pnon+Gen	11
539	Adj+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Acc	11
540	Adj+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Gen	11
541	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Loc+Adj+Rel	11
542	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Apos+Acc	11
543	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Nom+Verb+Cond+A3sg	11
544	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+P2sg+Nom	11
545	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Apos+Dat	11
546	Noun+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom	11
547	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+P1sg+Acc	11
548	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Acc	11
549	Verb+Pos+Noun+Agt+A3pl+Pnon+Apos+Dat	11
550	Verb+Pos+Noun+Agt+A3pl+Pnon+Nom+Verb+Pres+A1pl	11
551	Verb+Pos+Noun+Agt+A3sg+P2pl+Loc	11
552	Verb+Pos+Noun+Agt+A3sg+P2sg+Dat	11
553	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom	11
554	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Adj+Without	11
555	Adj+Noun+Ness+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Ins	10
556	Adj+Noun+Ness+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Pres+Cop+A3sg	10
557	Adj+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3pl+Pnon+Ins	10
558	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P2pl+Abl	10
559	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Loc+Verb+Past+A3sg	10
560	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Nom+Verb+Past+A1pl	10
561	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P2pl+Abl	10
562	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P2sg+Nom+Verb+Pres+A1sg	10
563	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Apos+Loc	10
564	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Loc+Adj+Rel	10
565	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+Pnon+Abl	10
566	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P1pl+Acc	10
567	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P1pl+Dat	10
568	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P1pl+Gen	10
569	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Noun+Inf2+A3sg+P3sg+Nom	10
570	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom	10
571	Noun+A3sg+Pnon+Nom+Verb+Acquire+Pos+Noun+Agt+A3sg+Pnon+Gen	10
572	Noun+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Loc	10
573	Noun+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Past+A3sg	10
574	Noun+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3sg+P3sg+Nom	10
575	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Ins	10
576	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Acc	10
577	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Dat	10
578	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Verb+Pres+Cop+A3sg	10
579	Verb+Pos+Noun+Agt+A3pl+Pnon+Abl+Verb+Pres+Cop+A3sg	10
580	Verb+Pos+Noun+Agt+A3sg+P3sg+Loc+Adj+Rel	10
581	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Verb+Pres+Cop+A3sg	10
582	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Nom	10
583	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Adv+While	10
584	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Past+A1sg	10
585	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Pres+A1sg+Cop+A3sg	10
586	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Dat	10
587	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Gen	10
588	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Abl+Verb+Pres+A1sg	9
589	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Equ	9
590	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Dim+A3sg+Pnon+Nom	9
591	Noun+A3sg+Pnon+Nom+Verb+Acquire+Pos+Noun+Agt+A3pl+Pnon+Gen	9
592	Noun+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Pos+Noun+Agt+A3pl+Pnon+Abl	9
593	Noun+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Dat	9
594	Noun+Acro+Apos+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Dat	9
595	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+Pnon+Apos+Gen	9
596	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Past+A1sg	9
597	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Apos+Ins	9
598	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Acc	9
599	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Loc	9
600	Verb+Pos+Noun+Agt+A3pl+Pnon+Nom+Verb+Past+A3sg	9
601	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P2pl+Abl	9
602	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Noun+Inf2+A3sg+P3sg+Acc	9
603	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Dat	9
604	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Gen	9
605	Verb+Verb+Caus+Pos+Noun+Agt+A3pl+P3sg+Nom+Verb+Pres+Cop+A3sg	9
606	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+P3sg+Nom+Verb+Cond+A3sg	9
607	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom	9
608	Adj+Verb+Become+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Dat	8
609	Adj+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Dat	8
610	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom	8
611	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P2sg+Ins	8
612	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Abl+Verb+Past+A1sg	8
613	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+P3sg+Nom	8
614	Noun+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Pos+Noun+Agt+A3pl+Pnon+Ins	8
615	Noun+A3sg+Pnon+Nom+Verb+Become+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom	8
616	Noun+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom	8
617	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Acc	8
618	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Cond+A1pl	8
619	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3pl+P1pl+Nom	8
620	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Abl	8
621	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Apos+Acc	8
622	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+P1sg+Loc	8
623	Verb+Pos+Noun+Agt+A3sg+P1sg+Loc	8
624	Verb+Pos+Noun+Agt+A3sg+P3pl+Apos+Gen	8
625	Verb+Pos+Noun+Agt+A3sg+P3sg+Loc+Verb+Pres+Cop+A3sg	8
626	Verb+Pos+Noun+Agt+A3sg+P3sg+Nom+Verb+Adv+While	8
627	Verb+Pos+Noun+Agt+A3sg+Pnon+Apos+Ins	8
628	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Nom+Verb+Past+A3sg	8
629	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Adj+PastPart+P3sg	8
630	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3pl+P1pl+Nom	8
631	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Ins	8
632	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+P2pl+Dat	8
633	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+P2pl+Gen	8
634	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Gen	8
635	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Nom	8
636	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Ins	8
637	Verb+Verb+Pass+Pos+Noun+Agt+A3sg+P2sg+Dat	8
638	Adj+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Dat	7
639	Adj+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Loc	7
640	Adj+Verb+Become+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Dat	7
641	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P1pl+Abl+Verb+Pres+Cop+A3sg	7
642	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P1pl+Equ	7
643	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P1pl+Nom+Verb+Past+A3sg	7
644	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Gen+Pron+Rel+A3sg+Pnon+Acc	7
645	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Gen+Verb+Cond+A3sg	7
646	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P2pl+Ins	7
647	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3pl+Apos+Ins	7
648	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Apos+Loc+Adj+Rel	7
649	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Nom+Verb+Pres+Cop+A3pl	7
650	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Equ	7
651	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Gen+Verb+Pres+Cop+A3sg	7
652	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P3sg+Loc	7
653	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom	7
654	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P2pl+Loc	7
655	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Nom+Verb+Past+A3sg	7
656	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Nom	7
657	Noun+A3sg+Pnon+Nom+Verb+Acquire+Pos+Noun+Agt+A3pl+P3sg+Nom	7
658	Noun+A3sg+Pnon+Nom+Verb+Acquire+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Pres+Cop+A3sg	7
659	Noun+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Acc	7
660	Noun+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Pres+Cop+A3sg	7
661	Noun+Acro+Apos+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Nom	7
662	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Nom+Verb+Past+A3sg	7
663	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Apos+Dat	7
664	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Abl	7
665	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Apos+Abl	7
666	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Loc	7
667	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Gen	7
668	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Narr+A3sg	7
669	Verb+Pos+Noun+Agt+A3pl+P1sg+Acc	7
670	Verb+Pos+Noun+Agt+A3sg+P2pl+Nom+Verb+Pres+A1sg	7
671	Verb+Pos+Noun+Agt+A3sg+P2pl+Nom+Verb+Pres+Cop+A3sg	7
672	Verb+Pos+Noun+Agt+A3sg+P2sg+Loc	7
673	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Noun+Inf2+A3sg+P3sg+Dat	7
674	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Fut+A3sg	7
675	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Prog1+A3sg	7
676	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Abl	7
677	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Verb+Pres+Cop+A3sg	7
678	Verb+Pos+Noun+Inf3+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Nom	7
679	Verb+Pos+Noun+PastPart+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom	7
680	Verb+Reflex+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom	7
681	Verb+Verb+Caus+Pos+Noun+Agt+A3pl+Pnon+Nom+Verb+Pres+Cop+A3sg	7
682	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+P1sg+Nom	7
683	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Loc+Adj+Rel	7
684	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Abl	7
685	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Gen	7
686	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Ins	7
687	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Gen	7
688	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Dat	7
689	Verb+Verb+Start+Pos+Noun+Agt+A3sg+Pnon+Dat	7
690	Adj+Noun+Ness+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Apos+Gen	6
691	Adj+Verb+Become+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Nom	6
692	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P1pl+Loc+Adj+Rel	6
693	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Nom+Verb+Past+A3pl	6
694	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Nom+Verb+Pres+Cop+A3pl	6
695	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Abl+Verb+Pres+A1pl	6
696	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Abl+Verb+Pres+A1sg	6
697	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Nom+Verb+Pres+A1sg+Cop+A3sg	6
698	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+P2sg+Acc	6
699	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P2pl+Abl	6
700	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Pres+A2sg+Cop+A3sg	6
701	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Apos+Acc	6
702	Noun+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Pos+Noun+Agt+A3pl+P3sg+Loc	6
703	Noun+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Pos+Noun+Agt+A3pl+Pnon+Dat	6
704	Noun+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom	6
705	Noun+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Neg+Noun+Agt+A3sg+Pnon+Nom	6
706	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom	6
707	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Adv+While	6
708	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Past+A1pl	6
709	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Dat	6
710	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Nom+Verb+Pres+Cop+A3sg	6
711	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+P1pl+Nom	6
712	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+P1sg+Dat	6
713	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Pres+A2sg	6
714	Verb+Pos+Noun+Agt+A3pl+P2pl+Ins	6
715	Verb+Pos+Noun+Agt+A3pl+P3sg+Nom+Verb+Cond+A3sg	6
716	Verb+Pos+Noun+Agt+A3pl+P3sg+Nom+Verb+Pres+Cop+A3pl	6
717	Verb+Pos+Noun+Agt+A3sg+P2pl+Ins	6
718	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Nom+Verb+Pres+Cop+A3sg	6
719	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Past+A3sg	6
720	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Adv+ByDoingSo	6
721	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Dat	6
722	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom	6
723	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Past+A1pl	6
724	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Loc	6
725	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom	6
726	Verb+Pos+Noun+Inf3+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Gen	6
727	Verb+Verb+Caus+Pos+Noun+Agt+A3pl+P1pl+Nom	6
728	Verb+Verb+Caus+Pos+Noun+Agt+A3pl+Pnon+Equ	6
729	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Pres+A1pl	6
730	Adj+Noun+Ness+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Ins	5
731	Adj+Noun+Ness+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Past+A3sg	5
732	Adj+Verb+Become+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Gen	5
733	Adj+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3pl+Pnon+Loc	5
734	Adj+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Ins	5
735	Adj+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Verb+Hastily+Verb+Able+Neg+Verb+Able+Fut+A3pl	5
736	Adj+Verb+Become+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Nom	5
737	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P2pl+Loc	5
738	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Abl+Verb+Pres+A2pl	5
739	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Abl+Verb+Pres+Cop+A3pl	5
740	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Abl+Verb+Pres+A2pl	5
741	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Apos+Loc+Adj+Rel	5
742	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Gen+Pron+Rel+A3sg+Pnon+Dat	5
743	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Nom+Verb+Past+A2sg	5
744	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Apos+Loc+Adj+Rel	5
745	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P1sg+Nom+Verb+Past+A3sg	5
746	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Apos+Dat	5
747	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Narr+A3sg	5
748	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Prog1+A3sg	5
749	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Adj+PresPart	5
750	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Cond+A1pl	5
751	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Gen	5
752	Noun+A3sg+Pnon+Nom+Verb+Acquire+Pos+Noun+Agt+A3pl+Pnon+Dat	5
753	Noun+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Pos+Noun+Agt+A3sg+P3sg+Nom+Verb+Pres+Cop+A3sg	5
754	Noun+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Abl	5
755	Noun+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Ins	5
756	Noun+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Gen	5
757	Noun+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3pl+Pnon+Loc	5
758	Noun+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Pres+Cop+A3sg	5
